id,gid,name,precision,vintage
10164,2413729483,Soreike! Anpanman: Yōsei Rinrin no Himitsu,movie,2008-07-12
10160,3050327499,Black Butler,TV,2008-10-02
10157,2904174088,Mobile Suit Gundam 00 Second Season,TV,2008-10-05 to 2009-03-29
10153,1698955847,Mōryō no Hako,TV,2008-10-07 to 2008-12-30
10152,2222782164,Offside,OAV,1993-01-22
10151,2670159618,Legends of the Dark King: A Fist of the North Star Story,TV,2008-10-02 to 2008-12-25
10150,2246304194,Master of Martial Hearts,OAV,2008-10-29
10149,1061044366,Tales of the Abyss,TV,2008-10-03
10146,3578978250,Neko no Shūkai,special,2007-12-10
10145,2888786221,Hatsuinu 2 The Animation - Strange Kind of Womans - again,OAV,2008-09-26
10144,2122441389,Please Save My Earth Music Image Video: Kin-Iro no Toki Nagarete,special,2001-10-24
10143,2511128640,Chō Gekijōban Keroro Gunsō Gekishin Dragon Warriors de Arimasu!,movie 4,2009-03-07
10142,2748617296,Noramimi 2,TV,2008-10-01 to 2008-12-17
10141,719175054,Kiku-chan to Ōkami,special,2008-08-15
10140,4203180917,Futatsu no Kurumi,special,2007-08-15
10139,3182692099,Eiga! Tamagotchi Uchū Ichi Happy na Monogatari!?,movie,2008-12-20
10134,3203627942,White Album,TV,2009-01-03 to 2009-03-28
10129,2006046427,ToHeart2 adplus,OAV,2009-04-24
10128,1590110165,ef: a tale of melodies,TV,2008-10-06 to 2008-12-22
10121,1545950750,Gunslinger Girl: Il Teatrino,OAV,2008-10-24
10119,2791899441,Cobra The Animation: Time Drive,OAV,2009-04-24
10111,1277153088,Tytania,TV,2008-10-09
10107,2080608202,Vampire Knight Guilty,TV,2008-10-06 to 2008-12-29
10099,2161269146,Hana no Utame Gothicmade,movie,2012-11-01
10098,3092336460,Panzer World Galient,OAV,1986-01-21
10097,3611958902,Baribari Densetsu,movie,1987-08-01
10095,2446185741,Akane Iro ni Somaru Saka,TV,2008-10-02 to 2008-12-18
10091,1518514867,Skip Beat!,TV,2008-10-05 to 2009-03-29
10088,1940955476,Battle Spirits: Shōnen Toppa Bashin,TV,2008-09-07
10086,1521561082,Queen's Blade: The Exiled Virgin,TV,2009-04-02 to 2009-06-18
10078,3016862821,Dore Dore no Uta,special,2005-11-16
10076,2516732712,Lupin III: Sweet Lost Night - Mahō no Lamp wa Akumu no Yokan,special,2008-07-25
10074,2607164383,Injoku no Heya,OAV,2001-06-18
10073,3361602669,Osananajimi to Dōkyūsei,OAV,2008-07-25
10072,1773497691,Ikusa Otome Valkyrie 2,OAV,2008-09-26
10071,2127545133,Dirty by the Dozen,OAV,2008-04-11
10070,943843779,HypnoLove,OAV,2008-08-08
10068,1714539044,Gakuen Shimai,OAV,2008-06-25
10067,2472855237,Love Selection ~THE ANIMATION~,OAV,2008-08-29
10061,3533578217,Hime Dorei,OAV,2008-06-25
10060,1413117631,Triangle Heart: Sazanami Joshiryō,OAV,2000-08-28
10057,918231302,Tennis no Ōji-sama: Zenkoku Taikai-hen Final,OAV,2008-04-25
10056,3514928404,Kyo kara Maoh! 3rd Series,TV,2008-04-03 to 2009-02-19
10055,1518645542,Bleach the Movie: Fade to Black,movie 3,2008-12-13
10054,158790245,Neo Angelique Abyss -Second Age-,TV,2008-07-06 to 2008-09-28
10053,1772525926,Corpse Princess: Aka,TV,2008-10-02
10052,1738976076,Ga-Rei-Zero,TV,2008-10-05 to 2008-12-21
10051,367832919,Hyakko,TV,2008-10-01
10050,2229926408,Toradora!,TV,2008-10-01 to 2009-03-25
10045,1654805048,Scarecrowman,TV,2008-07-03
10044,1257077479,Certain Magical Index,TV,2008-10-04 to 2009-03-19
10014,2234879714,Galaxy Express 999 for Planetarium,special,2002-06-01
10012,2130729247,Sands of Destruction,TV,2008-07-07 to 2008-09-29
10011,2779082150,Bihada Ichizoku,TV,2008-10-06
10009,1302506561,Ginga Tetsudō 999 ~Niji no Michishirube~,movie,2001-07-04
10006,931498194,Let's Fall in Love the Ero-Manga,OAV,2008-06-27
10005,2078443974,Stringendo & Accelerando Ultimatum - Sera,OAV,2008-05-23
9976,2462919100,Monkey Turn V,TV,2004-07-03 to 2004-12-18
9972,568770261,Heisei Harenchi Gakuen,OAV,1996-03-01
9971,2588792448,Chōnōryoku Shōjo Barabanba,OAV,1985-06-21
9969,1768082474,Kojin Jugyō,"OAV, Hitoshi Kino",2008-04-25
9965,1009842954,Junk Story - Tetsukuzu Monogatari,OAV,1999-01-21
9964,2105679076,Triple Sex tribulations,OAV,2008-05-25
9963,2109407116,Santa Claus Tsukamaeta!,OAV,1989-12-06
9962,1935898574,Urashima Tarō,movie,1918-02-01
9961,2226651761,Inyōchū Shoku - Ryōshokujima Taimaroku,OAV,2008-04-25
9960,2540372474,Jii Tōsaku II: Hametsu e no Kairaku,OAV,2004-04-16
9959,3751793722,Jii Tōsaku: Kōkishin,OAV,2002-07-19
9958,1823756593,Lover-in-Law,OAV,2008-04-18
9957,2037453881,Uchū Kaizoku Sara,OAV,2008-04-26
9956,1990781656,Nijūsō - Wana ni Ochita Onna-tachi,OAV,2002-03-21
9954,2389789248,Yes! Precure 5 GoGo! Okashi no Kuni no Happy Birthday,movie,2008-11-08
9946,2626546292,RoboDz,TV,2008-06-02
9883,3156858842,Sora Tobu Toshi Keikaku,movie,2005-09-10
9865,485568770,Gegege no Kitarō: Nippon Bakuretsu!!,movie,2008-12-13
9859,2129633058,Nodame Cantabile: Paris,TV,2008-10-09 to 2008-12-18
9842,2203605043,Lucky Star OVA,OAV,2008-09-26
9816,1875939634,Yozakura Quartet,TV,2008-10-02
9815,2309321834,Blue Dragon: Trials of the Seven Shadows,TV,2008-04-05
9814,185140854,School Rumble Sangakki,OAV,2008-07-17
9798,1703946689,Hennako-chan,ONA,2008-04-25
9794,2538973617,Shōjo Sect - Innocent Lovers,OAV,2008-07-24
9755,3098593748,Karakara-sama no Himitsu - Ten kara kita Megami,OAV,2001-11-25
9754,2884392491,Kirameki no Kyōdai - Sex Crime,OAV,2000-04-25
9752,2216668235,Juliet,OAV,1999-03-25
9750,2648855675,"Eureka Seven - good night, sleep tight, young lovers",movie,2009-04-25
9748,2068491985,Kodomo no Jikan: Anata ga Watashi ni Kureta Mono,OAV,2007-09-12
9747,2608774725,Xam'd: Lost Memories,ONA,2008-07-15
9735,1080338808,Hyakkiyakou -Warashi-,OAV,2000-10-25
9727,4053173365,Rosario + Vampire Capu2,TV,2008-10-01 to 2008-12-24
9726,2629785791,Marine Snow no Densetsu,special,1980-08-12
9721,2239317037,Mahō Sensei Negima!: Shiroki Tsubasa Ala Alba,OAV,2008-07-17 to 2009-01-17
9707,3438162028,Megumi,ONA,2008
9706,2389227281,Winter Sonata,TV,2009-10-17
9705,2656065832,Ultraviolet: Code 044,TV,2008-07-01 to 2008-09-16
9704,2911121851,Kochira Katsushika-ku Kamearikouen-mae Hashutsujo The Movie 2,movie,2003-12-20
9702,968810924,Casshern Sins,TV,2008-10-01
9701,4003373163,Clannad After Story,TV,2008-10-02 to 2009-07-01
9700,1083658552,Rainbow - Nisha Rokubō no Shichinin,TV,2010-04-06
9697,1088822122,Magician's Academy,TV,2008-10-05
9696,1736994578,Someday's Dreamers II Sora,TV,2008-07-02 to 2008-09-24
9694,643151912,Seto no Hanayome,OAV,2008-11-02 to 2009-01-04
9691,2006497323,Blade of the Immortal,TV,2008-07-13 to 2008-12-28
9687,2416385335,Mobile Suit Gundam MS IGLOO 2: Gravity Front,OAV,2008-10-24
9686,2681892173,Mission-E,TV,2008-07-07 to 2008-09-22
9685,3820591232,World Fairy Tale Series,TV,1994-12
9684,1505680627,Shion,OAV,2008-03-22
9683,1937490224,Reijō Caster - Ingyaku no Wana,OAV,2003-04-18
9682,2438079064,Ryōjoku Guerrilla Kari 3,OAV,2008-02-29
9681,1655958170,Prima Donna Mai,OAV,2001-12-21
9680,2032374043,Girl's Locker Room Lust,OAV,2001-12-21
9678,2874734876,Hell Girl: Three Vessels,TV,2008-10-04
9602,1698907672,Michiko & Hatchin,TV,2008-10-15 to 2009-03-18
9601,3152443118,Gurren Lagann the Movie –Childhood's End-,movie,2008-07-01
9600,2464531025,Onegai My Melody Kirara,TV,2008-04-06
9599,3219107394,Chocolate Underground,ONA,2008-06-12
9598,2603165197,Penguin Girl,ONA,2008-04-19 to 2008-11-15
9561,2629486400,Sekirei,TV,2008-07-02 to 2008-09-17
9560,3941375677,Quiz Magic Academy,OAV,2008-09-12
9501,2408997733,Antique Bakery,TV,2008-07-03 to 2008-09-18
9500,2453768874,Slayers Revolution,TV,2008-07-02 to 2008-09-24
9499,2225203992,Trigun: Badlands Rumble,movie,2010-04-02
9498,1251496148,Koihime Musō,TV,2008-07-08 to 2008-09-23
9478,2241783146,Maroko,movie,1990-03-31
9461,1467998179,Web Ghost PiPoPa,TV,2008-04-06
9440,867145404,Pero Pero Candy,OAV,1985-05-10
9439,1636714983,Ikki Tousen: Great Guardians,TV,2008-06-11 to 2008-08-27
9423,2258130908,Joe vs. Joe,OAV,2003-05-25
9422,1470847745,Kugutsu Ai - Dōra Gaiden,OAV,2002-03-18
9421,2869055656,Dōra,OAV,2000-02-28
9420,1219017572,Earl and Fairy,TV,2008-09-28
9419,2900363397,Natsume's Book of Friends,TV,2008-07-07 to 2008-09-29
9417,4096342451,Medaka no Gakkou,OAV,2004-04-29
9414,874544266,Ayatsuri Ningyō,OAV,2001-03-18
9413,907207464,Inma Taisen,OAV,
9412,1401576255,Penguin no Mondai,TV,2008-04-05
9409,2023369296,Kanzen Mushūsei - Sorezore no Hōkago,OAV,2002-11-18
9407,1480829651,Mogitate Marina-chan,OAV,1999-12-18
9406,3233749548,ToHeart2ad,OAV,2008-03-26
9405,365867746,Yona Yona Penguin,movie,2009-12-23
9404,1061443577,Yu-Gi-Oh! 5D's,TV,2008-04-02 to 2011-03-30
9386,1028262724,Binetsu Hime: Zange no Shō,OAV,2001-03-18
9379,1971212279,Word of Original Sin,OAV,1999-06-22
9359,1694454282,Kawarazaki-ke no Ichizoku The Animation,OAV,1996-11-29
9358,1426354185,Mahō Senshi Sweet Knights - Heroine Ryōjoku Shirei,OAV,2004-04-23
9348,3002737102,Masaru Ashita no Yukinojō 2,OAV,2003-07-25
9346,1696178802,Alignment You! You! The Animation,OAV,2008-02-29
9345,2235129709,Pure Love,OAV,1998-12-11
9344,2249122006,Amada Anime Series: Super Mario,OAV,1989-08-03
9343,1263653438,Kigurumi Sentai Quiltian,OAV,1996-07-26
9342,2392024901,Ikusa Otome Suvia,OAV,2007-12-22
9341,1750823971,Golgo 13,TV,2008-04-11 to 2009-03-27
9339,1111166542,Mahō no Shiho-chan,OAV,2000-07-28
9338,2306031227,Hōkago Renai Club: Koi no Étude,OAV,1998-04-24
9337,1489341250,Chijoku Kankin - Ochita Tenshi-tachi,OAV,2001-09-21
9336,3217954044,Castle Fantasia: Seima Taisen,OAV,2003-04-25
9335,2557396904,Ikusa Otome Valkyrie Shinshō,OAV,2006-02-24
9334,2831813294,Sōkō Kijo Iris,OAV,2007-11-24
9333,497096744,Ōedo Shijūhatte,OAV,2007-09-28
9328,3297091198,Kibun Kibun,OAV,2003-02-25
9327,2009156174,Rasen Kairō,OAV,2002-06-28
9326,2093235386,Mune Kyun! Heartful Cafe,OAV,2002-08-25
9324,2608125861,Fujun Isei Kōyū: Taisetsu na Kimi e,OAV,2002-11-25
9323,2908526188,M.E.M. - Yogosareta Junketsu,OAV,2000-08-25
9322,3227416976,Itoshi no Kotodama,OAV,2002-07-26
9321,1903897988,Onna Kyōshi Nijūsan-sai,OAV,2003-01-24
9320,1978681920,Ryōjoku Joshi Gakuen,OAV,2003-04-25
9319,1530137684,Onna Kyōshi: Nikutai Jugyō,OAV,2005-12-22
9318,1695995335,Glass Maiden,TV,2008-04-08 to 2008-06-24
9317,1220487828,Tsuki Kagerō,OAV,2002-07-25
9316,2228848566,Jisshūsei,OAV,2002-06-25
9315,1535510937,Handle with Care,OAV,2002-03-25
9314,2627631146,Kekkai,OAV,2002-02-25
9313,1407798517,Deep Voice,OAV,2002-01-25
9312,2101719962,Secret Desires: Passions of the Midara,OAV,2002-01-21
9311,2380897997,SM no Susume,OAV,2001-10-21
9310,1524521098,Moonlight Sonata,OAV,2001-06-25
9309,2390538594,Immorals,OAV,2006-08-25
9308,2151589761,Dollhouse,OAV,2003-07-25
9307,1895793879,Sinners Paradise,OAV,2008-02-08
9306,3382669616,Princess Knight Angelica,OAV,2008-01-25
9305,1781768922,Shape of Love: Do You Hate Girls With Dirty Minds?,OAV,2008-02-25
9303,860566288,Renketsu Hōshiki,OAV,2008-01-25
9302,966680221,Aoi Kokuhaku,OAV,2003-02-25
9301,2093826479,Resort Boin,OAV,2007-12-25
9300,2992913539,Grope - Yami no naka no Kotori-tachi,OAV,2007-12-21
9299,2989127976,MILF Mansion,OAV,2007-12-07
9298,3084423137,Pollinic Girls Attack!: The Animation,OAV,2008-03-28
9295,2671787016,Kannagi: Crazy Shrine Maidens,TV,2008-10-04 to 2008-12-27
9287,1227425216,Birdy the Mighty: Decode,TV,2008-07-04 to 2008-09-26
9275,2505952332,Ikuze! Gen-san,ONA,2008-03-24
9274,1504493029,Uchi no 3 Shimai,TV,2008-04-08
9240,2722231653,My Melody no Akazukin,movie,1989-07-22
9238,2539447475,Mars,OAV,1994-06-10
9236,2795504758,Kyōran Kazoku Nikki,TV,2008-04-12 to 2008-10-04
9235,1260697769,Kaitō Tenshi Twin Angel,OAV,2008-09-18
9234,3091090230,Chi's Sweet Home,TV,2008-03-31 to 2008-09-25
9224,3567912938,Shampoo Ōji,TV,2007-10-01 to 2007-12-17
9210,1965146423,Maria Watches Over Us 4th Season,TV,2009-01-03
9203,1624193511,Cobra The Animation,TV,2010-01-02 to 2010-03-27
9202,2109583982,Cobra The Animation: The Psychogun,OAV,2008-08-29
9201,3048637482,Pokémon: Giratina & The Sky Warrior,movie 11,2008-07-19
9200,2342113211,Familiar of Zero: Rondo of Princesses,TV,2008-07-06 to 2008-09-21
9199,1876861168,When They Cry - Rei,OAV,2009-02-25
9198,3132760713,Resident Evil: Degeneration,movie,2008-10-17
9194,1418376460,Naruto Shippūden the Movie: Bonds,movie,2008-08-02
9193,1448387950,ItaKiss,TV,2008-04-04
9190,2524802688,Kirepapa,OAV,2008-01-25
9181,1667251578,Ultraman Graffiti,OAV,1990-10-25
9180,1929819371,Reporter Blues,TV,1990-07-02
9179,1508409263,hack//G.U. Returner,OAV,2007-01-18
9178,3963897417,Kaiba,TV,2008-04-10 to 2008-07-24
9177,1690005448,Psychic Squad,TV,2008-04-06 to 2009-03-29
9174,2635536858,Welcome to THE SPACE SHOW,movie,2010-02-18
9173,2809129189,Code Geass: Lelouch of the Rebellion R2,TV,2008-04-06 to 2008-09-28
9172,2234550378,Go! Go! Ackman,OAV,1994-07-28
9171,2696684555,Hokuro Brother's The Origin,OAV,2007-05-25
9170,3191862998,Mobile Suit Gundam 0083: Stardust Memory - The Mayfly of Space 1,OAV,1993
9169,511236514,Pendant,OAV,1997-08-21
9168,849256093,Aoki Ryūsei SPT Layzner,OAV,1986-08-21 to 1986-10-21
9163,2082460209,"Chiko, Heiress of the Phantom Thief",TV,2008-04-12
9160,1490189388,X'mas da yo! Doraemon & Doraemons Chō Special,special,1996-12-21
9159,3082793785,Butsu Zone,OAV,2002
9157,713890476,Hello Kitty no Mahō no Mori no Ohime-sama,movie,1991-07-20
9156,2800382864,Hello Kitty: Cinderella,movie,1989-07-22
9155,1744227118,Hello Kitty no Minna no Mori o Mamore!,movie,1996-01-13
9154,1986513999,Yukiwatari,movie,1994-07-16
9149,3588700481,Kussetsu,OAV,2002-02-22
9148,1618599446,Yun Yun Paradise,OAV,1995-06-30
9146,2315114917,Top Secret ~The Revelation~,TV,2008-04-08 to 2008-09-30
9141,3832932771,Telepathy Girl Ran,TV,2008-06-21 to 2008-12-20
9139,2612943368,Strike Witches,TV,2008-07-03
9138,3196959081,Prince Mackaroo: Peril at the Full Moon Road -A 'Rare' Adventure of Our Prince-,special,2007-05-03
9137,443338133,D.C.II S.S. ~Da Capo II Second Season~,TV,2008-04-05 to 2008-06-28
9136,1076775493,Sguy and The Family Stone the Movie,movie,2008-02-16
9135,2438985981,Gag Manga Biyori 3,TV,2008-03-17
9129,3362210039,Obatarian,special,1990-04-03
9128,2154629253,Seikimatsu Densetsu Wonderful Tatsunoko Land,special,1999-12-31
9127,1701498260,Sugar Bunnies,TV,2007-04-03 to 2007-09-25
9126,1437511671,Pokémon Mystery Dungeon: Explorers of Time and Darkness,special,2007-09-09
9121,2636684354,Nine: Kanketsuhen,special,1984-09-05
9120,1243067890,Ayakashi Ayashi: Ayashi Divine Comedy,OAV,2007-08-22
9118,3412680477,21 Emon: Uchū e Irasshai!,movie,1981-08-01
9117,548485929,Prigorota: Uchū no Yūjō Daibōken,movie,2008-11
9102,979440700,Nabari no Ou,TV,2008-04-06
9101,1221885569,Dinosaur King Season 2,TV,2008-02-03
9099,1945007548,Shin Davide no Hoshi: Inma Densetsu,OAV,1991-03-08
9098,3335964097,Davide no Hoshi,OAV,1989-12-05
9094,2419634408,Chiisana Koi no Monogatari - Chichi to Sally Hatsukoi no Shiki,special,1984-03-20
9093,3454107993,Ai no Kiseki - Doctor Norman Monogatari,special,1982-12-24
9092,2263041137,Poppen-sensei to Kaerazu no Numa,special,1982-04-29
9091,793683886,To Love-Ru,TV,2008-04-03
9089,2903173503,Linebarrels of Iron,TV,2008-10-03
9087,2762263066,Ryoko's Case File,TV,2008-07-05 to 2008-09-27
9085,2696642401,Cynical Hysterie Hour: Utakata no Uta,movie,1989-06-24
9084,2607570606,Cynical Hysterie Hour: Through the Night,movie,1989-04-08
9083,1444826984,Cynical Hysterie Hour: Ch Ch Ch Change,movie,1989-02-04
9082,1899761738,Cynical Hysterie Hour: Trip Coaster,movie,1988-12-24
9080,3039665610,Hiroshima ni Ichiban Densha ga Hashitta,special,1993-08-06
9079,1386208925,R20 - Ginga Kūkō,movie,1991-08-28
9078,1110350912,Kuro ga Ita Natsu,movie,1990-06-04
9077,2843489705,Major: Yūjō no Winning Shot,movie,2008-12-13
9076,2532791788,Zō no Senaka -Tabidatsu Hi-,OAV,2007-10-26
9075,965192276,Seikima II Humane Society - Jinruiai ni Michita Shakai,OAV,1992-07-01
9074,1309916931,"Oishinbo: Kyūkyoku Tai Shikō, Chōju Ryōri Taiketsu!!",special,1992-12-11
9073,1836097644,Oishinbo: Nichibei Kome Sensō,special,1993-12-03
9072,2205004579,Sugata Sanshiro,special,1981-06-08
9070,1982168065,Soul Eater,TV,2008-04-07 to 2009-03-30
9069,1980571583,Blassreiter,TV,2008-04-05
9068,2584383640,Neo Angelique Abyss,TV,2008-04-06 to 2008-06-29
9067,1928511372,Kiddy Grade: Truth Dawn,movie 3,2007-09-01
9066,3354478281,Kiddy Grade: Maelstrom,movie 2,2007-06-23
9061,1777467161,Crayon Shin-chan: Chō Arashi o Yobu Kinpoko no Yūsha,movie 16,2008-04-19
9060,1111077785,Naisho no Tsubomi,OAV,2008-04-25
9047,1029379416,One Piece: Episode of Chopper - The Miracle Winter Cherry Blossom,movie 9,2008-03-01
9045,1302128441,Michite Kuru Toki no Mukō ni,special,1991-06-16
9042,2317861855,Kaitō Lupin - 813 no Nazo,special,1979-05-05
9038,1605264464,Shikkaku Ishi,OAV,2003-01-25
9036,2026961787,Moegaku*5,TV,2008-01-14
9035,3196911471,Tears to Tiara,TV,2009-04-05 to 2009-09-27
9034,988922028,Utawarerumono,OAV,2009-06-05
9032,3647560633,On-chan,TV,2008-01-18 to 2008-08-22
9029,1232920074,Amatsuki,TV,2008-04-04 to 2008-06-27
9028,944492180,Detective Conan: Full Score of Fear,movie 12,2008-04-08
9026,2795878117,Yes! Precure 5 GoGo!,TV,2008-02-03 to 2009-01-25
9013,2009579324,Shina Dark - Kuroki Tsuki no Ō to Sōheki no Tsuki no Himegimi,OAV,2008-03-21
9012,3129128560,Haruka Nogizaka's Secret,TV,2008-07-10 to 2008-09-25
9011,451406774,Kemeko Deluxe!,TV,2008-10-04 to 2008-12-20
9009,2828464886,Vampire Knight,TV,2008-04-07 to 2008-06-30
9008,2408688443,Diary of Anne Frank,movie,1995-08-19
9007,1847278417,Maegami-Taro,special,1979-04-29
9005,2397536131,Hit and Run,special,1979-02-18
9003,2800905015,Donbē Monogatari,special,1981-04-26
9002,837098306,Little Women,special,1980-05-03
9001,2030240522,Candy Boy,ONA,2007-11-22
9000,1547399322,Kanokon: The Girl Who Cried Fox,TV,2008-04-05 to 2008-06-21
8999,1876041455,On a Paper Crane - Tomoko's Adventure,movie,1993-07-17
8998,2519436724,Story of Fifteen Boys,special,1987-10-19
8997,2447230420,Lupin tai Holmes,special,1981-05-05
8989,2673463410,Hidamari Sketch × 365,TV,2008-07-03 to 2008-09-25
8988,2169997959,Allison & Lillia,TV,2008-04-03 to 2008-10-02
8985,3009520732,Koiko no Mainichi,OAV,1989
8977,3249120539,Gunslinger Girl: Il Teatrino,TV,2008-01-07 to 2008-03-31
8963,1766695391,Sisters of Wellber Zwei,TV,2008-01-01 to 2008-03-25
8961,2369010605,Nine 2: Koibito Sengen,special,1983-12-18
8956,2348008119,Bus Gamer,TV,2008-03-14 to 2008-03-28
8955,2730767359,Hakaba Kitarō,TV,2008-01-10 to 2008-03-20
8954,3074425431,Porfy no Nagai Tabi,TV,2008-01-06 to 2008-12-28
8951,1233933673,Library War,TV,2008-04-10 to 2008-06-26
8950,1782940829,Persona -trinity soul-,TV,2008-01-05 to 2008-06-28
8949,1924378383,Go Nagai World,OAV,1991-02-21
8948,2750500892,Pénélope's Christmas Party,OAV,2007-11-23
8947,835852204,Pénélope tête en l'air,TV,2006-11-20 to 2006-12-25
8946,1920500258,Soreike! Anpanman: Dokin-chan no Dokidoki Calendar,movie,1991-07-20
8944,2677823781,Siamese - First Mission,movie,2001-08-30
8941,3932131907,Real Drive,TV,2008-04-08 to 2008-09-30
8931,1459093392,RIN - Daughters of Mnemosyne,TV,2008-02-03
8930,2118811580,Zenryoku Usagi,TV,2008-01-05
8922,1201067033,Junjō Romantica,TV,2008-04-10 to 2008-06-26
8921,1097797701,School Days: Magical Heart Kokoro-chan,OAV,2008-03-28
8897,1653541452,Guardian Hearts Power Up!,OAV,2005-01-28
8891,2445001059,Noramimi,TV,2008-01-09 to 2008-03-26
8868,680621934,Lupin the 3rd: Green vs Red,OAV,2008-04-02
8867,3428269736,Chō Gekijōban Keroro Gunsō 3: Keroro Tai Keroro - Tenkū Daikessen de Arimasu!,movie 3,2008-03-01
8865,2544599683,Ryūsei no Rockman Tribe,TV,2007-11-03 to 2008-03-29
8864,3714963265,Pururun! Shizuku-chan Aha,TV,2007-10-07
8849,3055078381,Yumedamaya Kidan,special,2007-11-25
8844,2140201657,Monochrome Factor,TV,2008-04-07
8809,1805192720,Minami-ke: Okawari,TV,2008-01-06 to 2008-03-30
8803,2434134340,Zoku Sayonara Zetsubou-sensei,TV,2008-01-05 to 2008-03-29
8791,3151427844,University Girls,OAV,2001-12-21
8790,2631418924,School Girl - Special Lesson,OAV,2001-04-27
8789,1970786043,Sexy Fighter Manami,OAV,2001-07-27
8788,1612612322,Shitai o Arau: The Animation,OAV,2003-06-27
8787,2293825974,Kijutsushi × Majutsushi - Ōzaka Gakuen Tantei-bu no Jikenbo,OAV,2002-04-26
8786,549662914,H2O ~Footprints in the Sand~,TV,2008-01-03 to 2008-03-20
8783,1928097119,Yatterman,TV 2008,2008-01-14 to 2009-09-27
8778,3670765588,Kindaichi Shōnen no Jikenbo: Kyūketsuki Densetsu Satsujin Jiken,special,2007-11-19
8777,1921444428,Kindaichi Shōnen no Jikenbo: Operaza Kan Saigo no Satsujin,special,2007-11-12
8774,2947773106,Our Home's Fox Deity,TV,2008-04-06 to 2008-09-14
8772,1964266853,CLAMP in Wonderland 2,OAV,2007-10-26
8771,2013152761,Kaede Newtown,movie,2007-12-08
8770,1661730264,Yattokame Tanteidan,TV,2007-10-07
8769,1516044691,S.A,TV,2008-04-06 to 2008-09-14
8768,2490183184,Dai Yamato Zero-go,OAV,2004-03-31 to 2007-06-15
8767,1468007918,Detective Conan: A Challenge from Agasa,OAV,2007-03-13
8766,2980418579,Higurashi no Naku Koroni Gaiden Nekogoroshi-hen,OAV,2007-08-02
8764,1511577725,My-Otome 0~S.ifr~,OAV,2008-02-22
8763,2784619003,Saint Seiya: The Hades Chapter - Elysion,OAV,2008-03-07 to 2008-03-20
8762,1921351084,Man & Whale,special,2007
8761,1825487447,Mameushi-kun,TV,2007-10-06
8760,1022084353,Shigofumi - Letters from the Departed,TV,2008-01-05
8756,4244061865,Donguri no Ie,movie,1997
8754,2675498623,Kimi ga Nozomu Eien ~Next Season~,OAV,2007-12-21
8753,1456498587,Elec-king The Animation,TV,2007-11-10
8749,2030501355,Gundam Seed Character Theater,special,2007-06-22
8748,2498012736,Tamagotchi the Movie,movie,2007-12-15
8746,2501152837,Tower of Druaga: The Aegis of Uruk,TV,2008-04-04 to 2008-06-20
8737,2336113191,Flower & Snake The Animation,OAV,2006-07-21
8733,281426552,Double Duty Nurses,OAV,2007-11-25
8732,3208025098,Akebi no Mi,OAV,2007-10-26
8731,3310577308,Warau Kangofu The Animation,OAV,2007-10-26
8730,402919010,Humiliated Wives,OAV,2007-10-12
8729,1570777925,Maid to Please,OAV,2007-10-25
8728,1675069115,Paid and Laid,OAV,2007-10-25
8727,2079873693,Man'in Densha,OAV,2005-05-27
8726,1238977611,Magical Moe,OAV,2007-08-24
8725,3774400280,Moral Hazard,OAV,2001-03-16
8724,2137825905,Harukanaru Toki no Naka de 3: Kurenai no Tsuki,special,2007-12-28
8722,2381873721,Switch,OAV,2008-10-24
8720,1678943885,Amuri in Star Ocean,OAV,2008-03-31
8719,1659307124,hack//G.U. Trilogy,movie,2008-03-25
8718,1969695852,Ichigeki Sacchu!! HoiHoi-san,TV,
8717,3392747201,Sengoku Gakudō Nikki: Sensei no Chonmage,TV,2007-10-06
